t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
574.0,0.001769559626145525,0.0018659843950806765,0.004039432886816093,0.005343729934871477,3.4785694659214475e-05,3.79784228161362e-06,0.00026403723900248545,4.779642557035165e-05,0.006073029751964103,0.006309509617960937,0.0013351279158260677,0.0008770528000910685
575.0,0.0017528896701048942,0.0018162144182810149,0.004090742107922294,0.005448344734489033,3.4451660464910796e-05,3.681751032830671e-06,0.00026742985336742817,4.890758466584563e-05,0.006111061631394616,0.0063654655998743315,0.0013221543510691237,0.0008281452154252233
576.0,0.0017365154040346975,0.0017672239112946104,0.004141564270398831,0.005561948313655196,3.4120998816157446e-05,3.631997640495123e-06,0.00027078992315411274,5.001874376133917e-05,0.006148869597587641,0.0064311898311495835,0.0013093663241907545,0.0007815428712709252
577.0,0.0017204656577448595,0.0017427452422655201,0.004191905920913694,0.005652598994490568,3.379390486605524e-05,3.499321927600323e-06,0.00027411772696636877,5.106356500038595e-05,0.006186489305624923,0.0064984066641949195,0.0012967700123142957,0.0007596182097150595
578.0,0.0017047496119110236,0.0017174207655667253,0.004241776777382952,0.0057399161980394575,3.347065679163626e-05,3.233970501810726e-06,0.00027741366520523227,5.1925957134202165e-05,0.006223940054499208,0.006561261783178826,0.0012843762568613014,0.000736167777460904
579.0,0.0016893792219318834,0.0017011348218088887,0.004291186380341001,0.0058137336478013,3.3151492207252266e-05,3.101294788915926e-06,0.0002806781450146055,5.275518033979456e-05,0.00626124374728749,0.006619622512388429,0.0012721937553645455,0.0007209432394062258
580.0,0.0016743627045909886,0.0016956619486519784,0.004340142381328118,0.005869872058819919,3.283658677404189e-05,3.1344637171396264e-06,0.00028391149812813084,5.348489676071594e-05,0.006298416584047238,0.006671017766671047,0.0012602287945252888,0.0007164654340960263
581.0,0.001659711330795418,0.001676357632425785,0.004388658359097202,0.005917834329031382,3.252621461440339e-05,3.217386037698875e-06,0.0002871143286693843,5.423119764574923e-05,0.006335484018562004,0.0067004220215413635,0.0012484907770817914,0.0006962158034154576
582.0,0.0016454267267753554,0.0016397391356668205,0.004436738744041698,0.00600249801832238,3.2220440770265304e-05,2.7364365784552295e-06,0.00029028684550397543,5.530918781301939e-05,0.006372452316321029,0.006749545204240662,0.0012369816298670566,0.0006612225841394543
583.0,0.0016315159018520957,0.0015917602809912387,0.004484395842451806,0.006102701350486184,3.191947570223274e-05,2.58717640144858e-06,0.00029342961415125985,5.635400905206617e-05,0.006409341358455161,0.0068028145029679216,0.0012257080990634589,0.0006150680205161762
584.0,0.001617986059429361,0.0015640476414603376,0.004531641037758639,0.006197464978421288,3.162352269192323e-05,2.421331760330082e-06,0.00029654315349371104,5.7199816721770474e-05,0.006446170250681711,0.0068707112990418345,0.001214676827504283,0.0005894947768557037
585.0,0.0016048419963792888,0.001553168233002964,0.004578485225979519,0.006263918926117468,3.133274873312524e-05,2.238902655099733e-06,0.000299627975471233,5.806220885558669e-05,0.006482955197830041,0.006927148230414459,0.00120389289376029,0.0005801245546325084
586.0,0.0015920824886501885,0.0015381924619099637,0.0046249380836666555,0.006333358077353787,3.10472300307691e-05,2.2886560474352827e-06,0.00030268457465405064,5.847682045838267e-05,0.006519705146970895,0.00698202622216057,0.001193357462759235,0.0005661106824579953
587.0,0.0015797098856259355,0.001541807875086347,0.0046710100111282985,0.006378401481881568,3.076709667323293e-05,2.2720715833234325e-06,0.0003057134559213432,5.902410777407392e-05,0.0065564333526755775,0.00703123232718042,0.0011830740221872253,0.0005708372547298725
588.0,0.0015677258328920338,0.0015273628068449257,0.004716711516205377,0.006418967081099153,3.0492478775096238e-05,2.371578367994532e-06,0.00030871512906974983,5.9637732946212375e-05,0.006593152478167161,0.007057966483328723,0.0011730460856175184,0.0005556127166751944
589.0,0.0015561201822973118,0.0014975605248359317,0.004762053826177608,0.006488787675010044,3.022345386631006e-05,2.305240511547132e-06,0.000311690162265754,6.046695615180477e-05,0.006629864170740673,0.00709881401843622,0.0011632751531577958,0.000526938178225806
590.0,0.0015448981417833065,0.0014635292044784156,0.004807047408726236,0.0065757731892766985,2.996010239171997e-05,2.006720157533835e-06,0.0003146391101044685,6.111375025216704e-05,0.006666584660614011,0.007152415006445714,0.0011537620042836488,0.0004947974867770408
591.0,0.001534066090473025,0.0014457174900222888,0.004851702795917584,0.006641547173944287,2.9702497387143518e-05,1.8077065881916364e-06,0.0003175625307523778,6.17937132807527e-05,0.006703331417142987,0.007201057239685768,0.0011445070504532851,0.00047798084016762506
592.0,0.0015236111682782533,0.001425036663274812,0.004896030975647456,0.006711765794993871,2.9450708053332235e-05,1.4760173059546387e-06,0.00032046100069900825,6.229124720410822e-05,0.0067401031446247175,0.007251092567911219,0.001135511672069631,0.00045899162875955707
593.0,0.001513533588827878,0.0014146879576690178,0.004940042342073276,0.006766909138165772,2.9204786307965923e-05,1.210665880165041e-06,0.00032333508283348715,6.305413255325342e-05,0.006776911013734642,0.007296650090826473,0.001126775761252796,0.0004497374977851448
594.0,0.0015038305178787959,0.0014064952323977638,0.004983747573718666,0.006812433492152797,2.8964777521582748e-05,1.1609124878294912e-06,0.00032618536109370495,6.350191308427322e-05,0.006813763452691166,0.007334429500073264,0.0011182990627875424,0.00044227448893481233
595.0,0.001494497388828997,0.0013948529385912453,0.005027158722620762,0.006848653961773074,2.8730721601036758e-05,1.32675712894799e-06,0.00032901250411967195,6.406578486407638e-05,0.006850668615569431,0.007359571547666824,0.00111008090148931,0.00042985272531503675
596.0,0.0014855309721951231,0.0013689811745767595,0.005070284118981479,0.006914942064828136,2.8502639208516012e-05,1.2604192725005908e-06,0.0003318169804386375,6.487842360555687e-05,0.00688763207161524,0.007400800525448892,0.001102120530609402,0.00040442874183157097
597.0,0.0014769275179381837,0.001334236722262434,0.0051131331012323296,0.006994995273096036,2.8280550452580053e-05,1.210665880165041e-06,0.00033459931810906485,6.549204877769532e-05,0.006924659937279578,0.007446722906574596,0.0010944169989980017,0.00037160808735421994
