t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
569.0,0.0036146909085989372,0.0037691538446455,0.005263803530694812,0.004673394802613,2.465748402471779e-05,3.6048972302624337e-05,1.971410347144633e-05,3.242899182039999e-05,0.008898208542765195,0.0078162920238256,0.00014816200131861546,0.0001187051933144
570.0,0.003600468529256331,0.0037447189763901,0.005584958729666346,0.0049062802136392,2.4996588217426796e-05,3.680313490309765e-05,2.0955801461268952e-05,3.3484819461e-05,0.009206383060383945,0.008025798394237,0.00015245075145777363,0.0001209676811159
571.0,0.00357599544780478,0.0037272224040592,0.005904383392324212,0.005149271403511699,2.525438740338829e-05,3.5445642222245684e-05,2.2212407568321713e-05,3.4088149541400004e-05,0.009502591247697314,0.0082518963418589,0.00015623440033698776,0.0001232301689173
572.0,0.003542385404565882,0.003644113685487,0.006221214904708493,0.005448673955899599,2.5434612655163137e-05,3.393731702129906e-05,2.3479947586774048e-05,3.604897230260001e-05,0.009787080256861149,0.008470150998435901,0.00015951229701479332,0.0001128227250308
573.0,0.00350072507131214,0.0033462194583,0.006534689051274537,0.0060209325371387,2.5541439782904116e-05,3.348481946101507e-05,2.4754646045818134e-05,3.9819785305e-05,0.010060168768632494,0.0087482861654905,0.00016228937158955262,0.0001125210599906
574.0,0.0034520598152790105,0.0035786523717659,0.006844135939214829,0.006031490813545401,2.5579369381560082e-05,3.242899182035243e-05,2.603294387666145e-05,4.1328110506e-05,0.010322228698370501,0.0089927856805639,0.00016457537765302311,0.0001113143998298
575.0,0.0033973740364442928,0.0031812086813165,0.007148976645928544,0.006628033430519701,2.555310263534564e-05,3.2881489380636423e-05,2.7311513238573057e-05,4.298726822699999e-05,0.01057366219561141,0.0091935437648099,0.0001663842318383315,0.0001126718925107
576.0,0.003337587016888105,0.0033196729347634,0.007448716798911647,0.006628033430519701,2.54674487677929e-05,3.13731641796898e-05,2.8587264347285756e-05,4.479725846809999e-05,0.010814891080147037,0.009333818008498,0.00016773325938744643,0.0001058844291064
577.0,0.0032735473691446327,0.0033115279786783,0.007742940618970217,0.0068523213879005005,2.532724190138041e-05,3.348481946101507e-05,2.9857348737852092e-05,4.5400588548499994e-05,0.011046345336852703,0.009550564339874,0.00016864253871834133,0.0001054319315461
578.0,0.0032060305178559807,0.0029269050524369,0.00803130389132313,0.0073797827106715,2.5137265932336258e-05,3.0619001579216487e-05,3.111915824849474e-05,4.675808122940001e-05,0.011268453567427606,0.0096947602290845,0.0001691342289304682,0.0001006052909031
579.0,0.0031357395647479127,0.0027688325713777,0.008313529652488797,0.007673755292335999,2.4902220072920414e-05,2.8054848737607223e-05,3.2370322324743126e-05,4.7964741390100005e-05,0.011481639539561453,0.0098318669898505,0.0001692322024346347,9.909696570219326e-05
580.0,0.003063306721629954,0.0026652106300726,0.008589399188623194,0.007958979587835001,2.4626649812299724e-05,2.89598438581752e-05,3.360870080272529e-05,4.9322234070999996e-05,0.011686314611055874,0.0100148268367254,0.00016896130508134514,9.954946326247724e-05
581.0,0.0029892949317971897,0.0028579745907536,0.008858748574520044,0.007965314553679,2.4314927453307934e-05,2.7451518657228573e-05,3.483237940740581e-05,5.0830559271900004e-05,0.011882875885724639,0.0102154340884513,0.00016834710620688056,9.5627817740016e-05
582.0,0.0029142038022068415,0.0025125681197368,0.00912145918630477,0.008497904182133299,2.3971209720286996e-05,2.65465235366606e-05,3.603965456479626e-05,5.1886386912600006e-05,0.012071702643076408,0.0104036730735294,0.00016741526933002502,9.819197058162528e-05
583.0,0.002838473035969765,0.0024750108222333,0.00937745536222078,0.0087039414045826,2.3599440172972397e-05,2.3982370695051337e-05,3.722902652771275e-05,5.3243879593400006e-05,0.012253157424718256,0.010573510491156,0.00016619146054728086,8.56728714137683e-05
584.0,0.002762487325080684,0.002439565180011,0.009626697988298316,0.0089025878335473,2.3203327081352845e-05,2.1870715413726065e-05,3.839918737187245e-05,5.399804219389999e-05,0.012427584500750873,0.010737465440498901,0.0001647009580191902,8.386288117263234e-05
585.0,0.0026865818395585797,0.002353439811037,0.009869178813319076,0.009146031520980001,2.2786338095665158e-05,2.1870715413726065e-05,3.954900568144623e-05,5.550636739489999e-05,0.012595309658559102,0.0108962920841586,0.00016296839612072912,8.733202913480958e-05
586.0,0.002611045256672066,0.0022665602794624,0.010104917918291847,0.009378464434445899,2.2351702412131186e-05,1.9608227612306125e-05,4.067751848337334e-05,5.7618022676200005e-05,0.012756640693447287,0.0110439571213312,0.0001610176771562989,7.104211696458604e-05
587.0,0.002536125034114143,0.0023636964224034,0.010333958816975972,0.0094751480798266,2.1902409966353987e-05,1.9155730052022137e-05,4.1783917066869604e-05,5.822135275660001e-05,0.012911867768156986,0.0112383802397333,0.00015887177134764368,6.893046168326076e-05
588.0,0.00246202751611239,0.0024274985784034,0.0105563687936751,0.009576055035769901,2.1441216273310482e-05,1.9909892652495448e-05,4.2867546458628634e-05,5.957884543740001e-05,0.013061263856246117,0.011404446844357501,0.00015655276215160044,6.425465356032622e-05
589.0,0.002388931969930285,0.0025139256124177,0.010772226473019585,0.0096712303559497,2.0970647083765362e-05,1.93065625721168e-05,4.3927867339236966e-05,6.018217551779999e-05,0.013205086310289108,0.011586652528631801,0.00015408138320948485,6.10871706383383e-05
590.0,0.0023169819865904353,0.0026091009325974,0.010981630002679486,0.009709089318493399,2.049300373013308e-05,1.825073493145416e-05,4.496447826922101e-05,6.078550559819999e-05,0.013343576467539142,0.011720290141435701,0.00015147738012552628,5.942801291729702e-05
591.0,0.0022463011075879707,0.0026416807569379,0.011184684825063292,0.0098021529833918,2.001039024675858e-05,1.9004897531927475e-05,4.5977070716630235e-05,6.153966819859999e-05,0.013476963003367893,0.011846687793275,0.00014875920641636755,5.701469259578242e-05
592.0,0.002176984317046874,0.0021308110113772,0.011381510348377843,0.0104291637694253,1.9524699088083685e-05,1.749657233098085e-05,4.696545337531043e-05,6.27463283594e-05,0.013605460118800027,0.0119640354939087,0.00014594419459585048,5.942801291729702e-05
593.0,0.00210911263689836,0.0021502684064695,0.011572229829909228,0.0105566172489053,1.9037655511320437e-05,1.4027424368803612e-05,4.7929507480193625e-05,6.41038210402e-05,0.013729271974287782,0.012112303861161699,0.0001430484576299427,5.384720967379451e-05
594.0,0.0020427445791982466,0.0020829971025072,0.011756976105497162,0.0107711010924799,1.855079175086867e-05,1.463075444918226e-05,4.8869212069463535e-05,6.56121462412e-05,0.013848589896764872,0.012261024725975102,0.00014008694637499761,5.083055927190126e-05
595.0,0.0019779275010726165,0.0020828462699871,0.011935883731499597,0.0109606975702389,1.806549386218315e-05,1.3122429248235635e-05,4.978460392445355e-05,6.681880640200001e-05,0.013963595836496666,0.0124516770313747,0.0001370734861211767,4.977473163123862e-05
596.0,0.0019146917770072255,0.0014445230449465,0.012109093145764964,0.011774288183629501,1.7582978480556744e-05,1.1915769087478336e-05,5.0675798328098884e-05,6.75729690024e-05,0.014074460721100288,0.012627698582325202,0.00013402076658555214,4.70597462695347e-05
597.0,0.0018530600156088832,0.0014522155034714,0.012276744717950684,0.011956644700423999,1.7104344386252396e-05,1.221743412766766e-05,5.154295249319116e-05,6.817629908280001e-05,0.014181347686052758,0.012818350887724799,0.000130940500909281,4.7813908870008006e-05
598.0,0.001793039715684652,0.0014383389116227,0.012438983413289112,0.012123314635128599,1.6630529394966996e-05,1.0105778846342387e-05,5.2386295252127105e-05,6.86287966431e-05,0.01428440942422589,0.012971596728141,0.00012784327962483952,4.766307634991335e-05
599.0,0.0017346334449502474,0.001419786511651,0.012595952888759978,0.0122616280560554,1.6162370579041942e-05,1.0105778846342387e-05,5.3206087987167016e-05,7.14946145249e-05,0.014383792421697392,0.013094223566978001,0.00012473879435469663,4.570225358868274e-05
600.0,0.001677838355364177,0.0014731812237645,0.012747795740370814,0.0123869698802541,1.5700601335464905e-05,1.221743412766766e-05,5.400262638049698e-05,7.19471120852e-05,0.014479636722115488,0.013273412600850399,0.00012163582557097889,4.283643570688415e-05
601.0,0.0016226420752917243,0.001548899148852,0.012894655932121956,0.012498435112603998,1.5245830623656547e-05,1.1915769087478336e-05,5.477625483024201e-05,7.27012746856e-05,0.014572074262243922,0.013461349920888401,0.00011854218681761516,4.6758081229345375e-05
602.0,0.0015690316278276469,0.0016410578186299,0.013036673995075897,0.012609598679913799,1.4798609565002547e-05,1.0859941446815698e-05,5.552732771894712e-05,7.37571023263e-05,0.014661232950622492,0.013665727985616702,0.00011546506104777756,4.6456416189156045e-05
603.0,0.0015169867362758553,0.0016968658510649,0.0131739905613738,0.012739012982155,1.4359376854866646e-05,9.6532812860584e-06,5.625624020590221e-05,7.451126492680001e-05,0.014747233537855557,0.013851704482893402,0.00011241070291335994,4.509892350830408e-05
604.0,0.0014665089445328274,0.0017080274575519,0.01330674124687314,0.0128838122014459,1.3928578583402849e-05,9.6532812860584e-06,5.696338801415962e-05,7.511459500719999e-05,0.014830213579420127,0.014008268638751601,0.00010938480847544843,4.2685603186789486e-05
605.0,0.0014178522371910182,0.001733668985968,0.013435079904031722,0.013008399863044098,1.3507343283028619e-05,9.351616245869074e-06,5.764924188480405e-05,7.55670925674e-05,0.014910581383107543,0.014158950326326199,0.00010639326968356291,4.5249756028398746e-05
606.0,0.0013716251278441268,0.00172099905428,0.01355919130729384,0.013157874890457898,1.3097937306125693e-05,9.04995120567975e-06,5.8314319585793015e-05,7.647208768799999e-05,0.01498913075472376,0.014296660417172601,0.00010344394556510483,4.600391862887206e-05
607.0,0.0013285589628434138,0.0018025994476513,0.013679323194384066,0.0132507877228362,1.2703241414848089e-05,9.200783725774413e-06,5.8959281120876566e-05,7.737708280860001e-05,0.015066841438348357,0.014472078638042701,0.0001005474209645643,4.509892350830408e-05
608.0,0.0012893677091087587,0.0019185896556041,0.01379578951346408,0.0133458122104958,1.2326378877061914e-05,9.200783725774413e-06,5.958494053037517e-05,7.88854080095e-05,0.015144742163103214,0.0146846016588561,9.771698738449936e-05,4.34397657872628e-05
609.0,0.0012546772568257291,0.0019464936718216,0.013908963954646313,0.0134934772476685,1.197045819665482e-05,9.804113806153062e-06,6.0192267758903194e-05,8.05445657306e-05,0.015223833479230946,0.0148618298699673,9.496799805273399e-05,4.359059830735746e-05
610.0,0.0012250186569106526,0.0021682174763607,0.014019271078262716,0.0134738690200562,1.1638475572960762e-05,9.6532812860584e-06,6.078238502968408e-05,8.19020584114e-05,0.015305072120203052,0.015065302939575,9.231715877837984e-05,4.34397657872628e-05
611.0,0.0012008274591844591,0.0023265916224601,0.014127178904794216,0.0134601432607276,1.1333254612078465e-05,8.4466211253011e-06,6.135656061941825e-05,8.29578860521e-05,0.015389362924598093,0.0152110071539865,8.978199613659067e-05,4.509892350830408e-05
612.0,0.0011824630724198623,0.0024878315864413,0.014233190647793579,0.0134578807729262,1.1057437817692051e-05,9.6532812860584e-06,6.191619960339087e-05,8.38628811726e-05,0.015477569919816832,0.0153708896252868,8.738032047634347e-05,4.6758081229345375e-05
613.0,0.0011702354575976867,0.0019670068945544,0.014337839062740528,0.0141556320108841,1.0813521523987373e-05,1.0859941446815698e-05,6.246283533724583e-05,8.491870881330001e-05,0.01557053735567546,0.0155488719989985,8.512990509844714e-05,4.479725846811476e-05
614.0,0.0011644306630907088,0.0017077257925117,0.014441683012245063,0.014609637896368998,1.0603904658637146e-05,1.1764936567383676e-05,6.299812298157511e-05,8.56728714138e-05,0.015669111798317346,0.0157443509450412,8.304831692692693e-05,4.570225358868274e-05
