t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
214.0,4.966779994317521e-05,3.333398694092041e-05,0.002881111054198682,0.0029024701841815,9.205677651398882e-07,0.0,0.00012169026107193836,0.000122777671357,0.0030524691152137955,0.003058581842479544,1.3154537340874956e-05,3.469147962177237e-06
215.0,4.698214158511028e-05,3.273065686054176e-05,0.002883834186597818,0.002903224346782,8.624410406471266e-07,0.0,0.00012177493600211139,0.0001235318339575,0.00305259126418504,0.003059486837600044,1.2462120828289938e-05,3.469147962177237e-06
216.0,4.444009027213775e-05,3.167482921987912e-05,0.0028864108906463126,0.0029048835045031,8.07954287832503e-07,0.0,0.0001218542666453086,0.0001235318339575,0.0030527052475637587,0.003060090167680444,1.1804676933881185e-05,3.1674829219879123e-06
217.0,4.2033930835788754e-05,2.8959843858175196e-05,0.0028888493369088296,0.0029079001549049,7.568714298544838e-07,0.0,0.00012192860592156963,0.0001235318339575,0.003052811873666188,0.003060391832720644,1.1180480779458684e-05,2.111655281325275e-06
218.0,3.975509645012125e-05,2.7753183697417897e-05,0.002891158249219127,0.0029091068150657,7.089434698173222e-07,0.0,0.00012199832492237138,0.0001235318339575,0.0030529116705916197,0.003060391832720644,1.0587669049098235e-05,1.960822761230613e-06
219.0,3.76001306664571e-05,2.624485849647127e-05,0.0028933411473816154,0.0029103134752265,6.640707855709302e-07,0.0,0.00012206357180348116,0.0001235318339575,0.003053004849851554,0.003060090167680444,1.0025480598653112e-05,1.80999024113595e-06
220.0,3.555988430817055e-05,2.609402597637661e-05,0.0028954073444746207,0.0029109168053068,6.219906980133179e-07,0.0,0.00012212473691456833,0.0001236826664776,0.0030530919656973597,0.003060693497760844,9.491892171010525e-06,1.80999024113595e-06
221.0,3.363208173477376e-05,2.428403573524066e-05,0.0028973591582528648,0.0029130284605882,5.826384309190503e-07,0.0,0.00012218191629188862,0.0001236826664776,0.0030531731562795273,0.003060995162801044,8.986393624750692e-06,1.6591577210412871e-06
222.0,3.1804152405456625e-05,2.217238045391539e-05,0.002899209397538622,0.0029154417809097,5.456585043766726e-07,0.0,0.00012223563602118128,0.0001236826664776,0.0030532491859652598,0.003061296827841244,8.50613804249233e-06,1.508325200946625e-06
223.0,3.0079069231997398e-05,2.141821785344207e-05,0.002900955020703412,0.0029171009386307,5.111370699772201e-07,0.0,0.00012228576810322962,0.0001236826664776,0.003053319858038639,0.003062201822961744,8.051785327858944e-06,1.3574926808519623e-06
224.0,2.844905078090687e-05,2.066405525296876e-05,0.0029026039247991484,0.0029180059337513,4.788594449950197e-07,0.0,0.00012233262896218093,0.0001236826664776,0.003053385604542236,0.003062352655481844,7.621538654516063e-06,1.2066601607573e-06
225.0,2.6907208469783003e-05,2.036239021277943e-05,0.0029041631124388473,0.002919212593912,4.4863361380364013e-07,0.0,0.00012237650209767834,0.0001236826664776,0.003053446823006309,0.003063257650602444,7.213820011812093e-06,1.2066601607573e-06
226.0,2.544667872518118e-05,2.066405525296876e-05,0.0029056395611820928,0.0029199667565125,4.2026819568713775e-07,0.0,0.00012241767008714248,0.0001236826664776,0.0030535039099944166,0.003064313478243144,6.827057518171352e-06,1.0558276406626377e-06
227.0,2.4063026532548124e-05,1.93065625721168e-05,0.0029070376480214884,0.0029210225841532,3.936482290531226e-07,0.0,0.00012245630157400352,0.0001236826664776,0.00305355697612804,0.003064011813202944,6.46022773087073e-06,9.04995120567975e-07
228.0,2.275382939653784e-05,1.8703232491738145e-05,0.0029083595948892777,0.0029216259142336,3.687220799701078e-07,0.0,0.00012249247078588635,0.0001236826664776,0.003053605895071702,0.003064011813202944,6.112761692243561e-06,7.541626004733125e-07
229.0,2.1514606810624492e-05,1.764740485107551e-05,0.002909609827492108,0.0029225309093541,3.453733553561547e-07,0.0,0.00012252634850044253,0.0001239843315178,0.003053650782803175,0.003064162645723044,5.783625686163309e-06,4.524975602839875e-07
230.0,2.0340889192201988e-05,1.7044074770696858e-05,0.0029107927739174754,0.0029234359044747,3.234855736799732e-07,0.0,0.00012255810561820612,0.0001239843315178,0.0030536917687278833,0.003064464310763244,5.471784968967685e-06,7.541626004733125e-07
231.0,1.923427381148627e-05,1.764740485107551e-05,0.0029119115845382105,0.0029232850719546,3.02972957283695e-07,0.0,0.00012258786393098305,0.0001239843315178,0.00305373372228068,0.003064916808323444,5.176279421872486e-06,7.541626004733125e-07
232.0,1.819293364810781e-05,6.18413332388116e-06,0.0029129690783363566,0.0029347483434818,2.8376672804221596e-07,0.0,0.00012261572234394488,0.0001239843315178,0.0030537777343284094,0.003064916808323444,4.896356583484847e-06,3.01665040189325e-07
233.0,1.7204616569817504e-05,4.675808122934536e-06,0.0029139695477955934,0.0029361058361627,2.6577071647266877e-07,0.0,0.0001226418257932815,0.0001239843315178,0.0030538159901586925,0.003064765975803444,4.631283901743657e-06,3.01665040189325e-07
234.0,1.6266713676095434e-05,2.8658178817985857e-06,0.0029149153028839004,0.0029377649938837,2.489285627617628e-07,0.0,0.00012266625621491182,0.0001239843315178,0.0030538482727749073,0.003064615143283344,4.380499911285469e-06,3.01665040189325e-07
235.0,1.538110495693166e-05,1.2066601607572984e-06,0.002915809881369299,0.0029394241516047,2.331445084691497e-07,0.0,0.00012268915155655603,0.0001239843315178,0.0030538801378827865,0.003064615143283344,4.1429534649745696e-06,3.01665040189325e-07
236.0,1.4543538832726037e-05,0.0,0.0029166557523513784,0.0029406308117655,2.1836184640736118e-07,0.0,0.0001227105948192148,0.0001239843315178,0.0030539098860033194,0.003064615143283344,3.918091283971454e-06,3.01665040189325e-07
237.0,1.3750978310199451e-05,-1.5083252009466262e-06,0.0029174556952621922,0.0029421391369664,2.0451432618787373e-07,0.0,0.00012273068242165365,0.0001239843315178,0.0030539373559940455,0.003064615143283344,3.705229750223319e-06,3.01665040189325e-07
238.0,1.3001377379256005e-05,-2.2624878014199387e-06,0.0029182120578730665,0.0029428932995669,1.915456854405214e-07,0.0,0.00012274949606129004,0.0001239843315178,0.0030539629313136125,0.003064615143283344,3.5037713475773107e-06,3.01665040189325e-07
239.0,1.2292542830158316e-05,-3.318315442082576e-06,0.0029189271951359287,0.0029439491272076,1.7940021441896358e-07,0.0,0.00012276711663356763,0.0001239843315178,0.0030539868545996544,0.003064615143283344,3.3131190222154202e-06,3.01665040189325e-07
240.0,1.1621702268958544e-05,-3.921645522461226e-06,0.0029196039289405137,0.002944552457288,1.6801249947051348e-07,0.0,0.000122783639086718,0.0001239843315178,0.0030540092702961903,0.003064615143283344,3.1325569282885197e-06,3.01665040189325e-07
241.0,1.0985990577289854e-05,-3.921645522461226e-06,0.002920245184826678,0.002944552457288,1.5731554512330306e-07,0.0,0.00012279916060699996,0.0001239843315178,0.0030540303360109674,0.003064615143283344,2.961338759943365e-06,3.01665040189325e-07
242.0,1.0385295012377218e-05,-3.921645522461226e-06,0.0029208510779248137,0.002944552457288,1.473067156164746e-07,0.0,0.00012281368501789746,0.0001239843315178,0.003054050057955088,0.003064615143283344,2.7994351435289305e-06,3.01665040189325e-07
243.0,9.818619586645897e-06,-3.921645522461226e-06,0.0029214226377919676,0.002944552457288,1.3796276053430077e-07,0.0,0.0001228272460348718,0.0001239843315178,0.0030540685034134854,0.003064615143283344,2.6465818326411162e-06,3.01665040189325e-07
244.0,9.281836642070657e-06,-4.072478042555888e-06,0.0029219641312076845,0.002944703289808,1.291873234889102e-07,0.0,0.0001228399833844596,0.0001239843315178,0.0030540859512342144,0.003064615143283344,2.5016837144309442e-06,3.01665040189325e-07
245.0,8.774495228060618e-06,-4.072478042555888e-06,0.0029224760243217133,0.002944703289808,1.2096987745268083e-07,0.0,0.00012285191233191872,0.0001239843315178,0.0030541024318816922,0.003064615143283344,2.3646211467712536e-06,3.01665040189325e-07
246.0,8.296193862009352e-06,-4.072478042555888e-06,0.0029229587582975188,0.002944703289808,1.133007324683268e-07,0.0,0.0001228630469086425,0.0001239843315178,0.0030541179990681705,0.003064615143283344,2.235278849976276e-06,3.01665040189325e-07
247.0,7.84366937155783e-06,-4.072478042555888e-06,0.0029234159188257303,0.002944703289808,1.0610113045201228e-07,0.0,0.00012287350115905999,0.0001239843315178,0.003054133089356348,0.003064615143283344,2.1127198532329794e-06,3.01665040189325e-07
248.0,7.4162053274091785e-06,-4.072478042555888e-06,0.0029238482931445123,0.002944703289808,9.935378007112647e-08,0.0,0.0001228833001216189,0.0001239843315178,0.0030541477985935404,0.003064615143283344,1.9967384446552228e-06,3.01665040189325e-07
249.0,7.013258682605054e-06,-4.072478042555888e-06,0.002924255998856079,0.002944703289808,9.305672930479715e-08,0.0,0.00012289244674024198,0.0001239843315178,0.003054161704278926,0.003064615143283344,1.8873186765011116e-06,3.01665040189325e-07
250.0,6.627122215982444e-06,-4.072478042555888e-06,0.0029246413839033925,0.002944703289808,8.716697206421559e-08,0.0,0.00012290100476170705,0.0001239843315178,0.003054169510881082,0.003064615143283344,1.7840338456526093e-06,3.01665040189325e-07
251.0,6.2634175109773585e-06,-4.072478042555888e-06,0.0029250056616754784,0.002944703289808,8.16500763573647e-08,0.0,0.00012290902214665805,0.0001239843315178,0.003054178101333114,0.003064615143283344,1.6863314471136111e-06,3.01665040189325e-07
252.0,5.920672278449658e-06,-4.223310562650551e-06,0.002925349965158541,0.0029448541223281,7.648319283880346e-08,0.0,0.0001229165320530107,0.0001239843315178,0.0030541871694900013,0.003064615143283344,1.5939255025461292e-06,1.508325200946625e-07
253.0,5.596957823669939e-06,-4.374143082745213e-06,0.0029256754448099935,0.0029450049548482,7.164385403790191e-08,0.0,0.00012292356720651485,0.0001239843315178,0.0030541959698401782,0.003064615143283344,1.5065401610240458e-06,1.508325200946625e-07
254.0,5.291080411806739e-06,-4.374143082745213e-06,0.0029259831350768703,0.0029450049548482,6.711129933371777e-08,0.0,0.00012293015769681363,0.0001239843315178,0.003054204373185491,0.003064615143283344,1.4239085634970358e-06,1.508325200946625e-07
255.0,5.001990814773026e-06,-4.374143082745213e-06,0.0029262739954988063,0.0029450049548482,6.28663732883448e-08,0.0,0.00012293633127026044,0.0001239843315178,0.0030542123175838396,0.003064615143283344,1.3457807421412587e-06,1.508325200946625e-07
256.0,4.728495786701282e-06,-4.524975602839876e-06,0.002926549180282915,0.0029451557873683,5.8886316404324206e-08,0.0,0.00012294212087342294,0.0001239843315178,0.0030542197969430393,0.003064615143283344,1.2718527757428002e-06,1.508325200946625e-07
257.0,4.469282362782345e-06,-4.524975602839876e-06,0.0029268100297995697,0.0029451557873683,5.514498421667853e-08,0.0,0.00012294756433184264,0.0001239843315178,0.0030542268764941947,0.003064615143283344,1.201768350403224e-06,0.0
258.0,4.224266132252366e-06,-4.524975602839876e-06,0.0029270566306273484,0.0029451557873683,5.1640689566296386e-08,0.0,0.00012295266408636756,0.0001239843315178,0.003054233560845968,0.003064615143283344,1.135504432243805e-06,0.0
259.0,3.993396971522511e-06,-4.524975602839876e-06,0.002927289036794521,0.0029451557873683,4.837239052218521e-08,0.0,0.0001229574216438843,0.0001239843315178,0.0030542398554099276,0.003064615143283344,1.0730465394194745e-06,0.0
260.0,3.7751128340905913e-06,-4.524975602839876e-06,0.0029275089320326872,0.0029451557873683,4.530761645124897e-08,0.0,0.00012296188396485896,0.0001239843315178,0.0030542459288316367,0.003064615143283344,1.0139433611609596e-06,0.0
261.0,3.5686726956929305e-06,-4.524975602839876e-06,0.002927717115092695,0.0029451557873683,4.243096350542855e-08,0.0,0.00012296607332701798,0.0001239843315178,0.003054251861115406,0.003064615143283344,9.57980798701021e-07,0.0
262.0,3.3740765563295294e-06,-4.524975602839876e-06,0.002927913585974545,0.0029450049548482,3.974243168472395e-08,0.0,0.00012296998973036134,0.0001241351640379,0.0030542576522612354,0.003064615143283344,9.051588520396582e-07,0.0
263.0,3.1901498115248073e-06,-4.524975602839876e-06,0.002928098784492668,0.0029450049548482,3.7234515293856306e-08,0.0,0.00012297364423289816,0.0001241351640379,0.003054262578537091,0.003064615143283344,8.55385836249403e-07,0.0
264.0,3.014645468218156e-06,-4.524975602839876e-06,0.0029282739642612784,0.0029450049548482,3.488483524760687e-08,0.0,0.00012297706948589403,0.0001241351640379,0.0030542656792153905,0.003064615143283344,8.083618765863524e-07,0.0
265.0,2.8491323887734285e-06,-4.524975602839876e-06,0.0029284395346155082,0.0029450049548482,3.268394902084695e-08,0.0,0.00012298027863070875,0.0001241351640379,0.0030542689456349906,0.003064615143283344,7.639088103284905e-07,0.0
266.0,2.6932723015900016e-06,-4.524975602839876e-06,0.002928596005091624,0.0029450049548482,3.062245615990108e-08,0.0,0.0001229832852303093,0.0001241351640379,0.003054272562623523,0.003064615143283344,7.218844174677656e-07,0.0
267.0,2.5460381468358288e-06,-4.524975602839876e-06,0.002928743905295685,0.0029450049548482,2.8691514646946716e-08,0.0,0.00012298610221478287,0.0001241351640379,0.0030542760456573038,0.003064615143283344,6.821636911954057e-07,0.0
268.0,2.4068447248457827e-06,-4.524975602839876e-06,0.002928883724185451,0.0029450049548482,2.6882594065177008e-08,0.0,0.00012298874195995025,0.0001241351640379,0.003054279310870247,0.003064615143283344,6.446187884307233e-07,0.0
269.0,2.2752785790161753e-06,-4.524975602839876e-06,0.0029290158879931127,0.0029450049548482,2.5188209244670543e-08,0.0,0.00012299121530109797,0.0001241351640379,0.003054282381873227,0.003064615143283344,6.091349022070927e-07,0.0
270.0,2.150916867221147e-06,-4.524975602839876e-06,0.0029291408156814297,0.0029450049548482,2.3601088252300247e-08,0.0,0.00012299353277024465,0.0001241351640379,0.0030542852653188957,0.003064615143283344,5.755996677885167e-07,0.0
271.0,2.033433882654023e-06,-4.524975602839876e-06,0.0029292587937717277,0.0029450049548482,2.2116449563998375e-08,0.0,0.00012299570130525894,0.0001241351640379,0.0030542879289596407,0.003064615143283344,5.439373514855009e-07,0.0
272.0,1.9224462594873046e-06,-4.524975602839876e-06,0.0029293701419141243,0.0029450049548482,2.0729058674067743e-08,0.0,0.00012299772850846562,0.0001241351640379,0.003054290316682077,0.003064615143283344,5.140640795038273e-07,0.0
273.0,1.8175176075209754e-06,-4.524975602839876e-06,0.0029294752651321536,0.0029450049548482,1.9432036753283307e-08,0.0,0.00012299962435223334,0.0001241351640379,0.003054292407091908,0.003064615143283344,4.858720543900031e-07,0.0
274.0,1.7182117446538401e-06,-3.7708130023665636e-06,0.0029295745684590428,0.0029450049548482,1.821850371757278e-08,0.0,0.00012300139881067272,0.0001241351640379,0.0030542941790143692,0.003065369305883744,4.592534693715866e-07,0.0
275.0,1.6240924887847033e-06,-3.6199804822719007e-06,0.0029296684569280183,0.0029450049548482,1.7081579482863872e-08,0.0,0.00012300306185789438,0.0001241351640379,0.0030542956112746974,0.003065520138403844,4.3410051767613603e-07,0.0
276.0,1.5347236578123697e-06,-3.4691479621772383e-06,0.002929757335572308,0.0029450049548482,1.60143839650843e-08,0.0,0.00012300462346800895,0.0001241351640379,0.0030542966826981295,0.003065670970923944,4.103053925312096e-07,0.0
277.0,1.450014780797965e-06,-3.4691479621772383e-06,0.002929841401423388,0.0029448541223281,1.501378635644217e-08,0.0,0.00012300608815682507,0.0001241351640379,0.003054297504361011,0.003065520138403844,3.8781124074130135e-07,0.0
278.0,1.3717939493694477e-06,-3.4691479621772383e-06,0.0029299196971838775,0.0029448541223281,1.409746287509175e-08,0.0,0.00012300743014869686,0.0001241351640379,0.0030542989212819435,0.003065520138403844,3.668439816563417e-07,0.0
279.0,1.2980778643205597e-06,-3.4691479621772383e-06,0.002929993558730726,0.0029448541223281,1.3241754778655162e-08,0.0,0.00012300868384457835,0.0001241351640379,0.0030543003204396247,0.003065520138403844,3.4706778245488237e-07,0.0
280.0,1.2285522859471175e-06,-3.318315442082576e-06,0.0029300633177288845,0.0029448541223281,1.2441104462015164e-08,0.0,0.00012300985729327805,0.0001241351640379,0.0030543017273081097,0.003065670970923944,3.283928091752702e-07,0.0
281.0,1.1629029745449385e-06,-3.0166504018932507e-06,0.002930129305843304,0.0029448541223281,1.1689954320054507e-08,0.0,0.00012301095854360446,0.0001241351640379,0.0030543031673614532,0.003065972635964144,3.1072922785585186e-07,0.0
282.0,1.1008156904098384e-06,-2.714985361703926e-06,0.002930191854738936,0.0029448541223281,1.0982746747655946e-08,0.0,0.00012301199564436613,0.0001241351640379,0.0030543046660737117,0.003066274301004344,2.9398720453497423e-07,0.0
283.0,1.0419761938376348e-06,-2.5641528416092635e-06,0.0029302512960807303,0.0029448541223281,1.0313924139702234e-08,0.0,0.0001230129766443715,0.0001241351640379,0.0030543062489189394,0.003066425133524444,2.780769052509841e-07,0.0
284.0,9.86070245124144e-07,-2.8658178817985883e-06,0.0029303079615336392,0.0029456082849286,9.677928891076122e-09,0.0,0.00012301390959242915,0.0001241351640379,0.0030543079413711924,0.003066877631084744,2.629084960422282e-07,0.0
285.0,9.33700152193767e-07,-3.0166504018932507e-06,0.002930360972037952,0.0029459099499688,9.092169455781046e-09,0.0,0.00012301476939904812,0.0001241351640379,0.0030543094415891943,0.003067028463604844,2.4872653816262066e-07,0.0
286.0,8.848093511921748e-07,-3.0166504018932507e-06,0.0029304103188785924,0.0029459099499688,8.557544847665484e-09,0.0,0.0001230155547966204,0.0001241351640379,0.0030543106830264047,0.003067028463604844,2.3553520866387098e-07,0.0
287.0,8.385959312522454e-07,-3.0166504018932507e-06,0.0029304569779156253,0.0029459099499688,8.056277818671454e-09,0.0,0.00012301629146598204,0.0001241351640379,0.0030543118653128597,0.003067028463604844,2.2306675058439573e-07,0.0
288.0,7.948207333268982e-07,-3.0166504018932507e-06,0.002930501181635301,0.0029459099499688,7.584692069961976e-09,0.0,0.00012301698474135778,0.0001241351640379,0.0030543129871099858,0.003067028463604844,2.1125872255157208e-07,0.0
289.0,7.532445983690512e-07,-3.0166504018932507e-06,0.0029305431625238692,0.0029460607824889,7.139111302700073e-09,0.0,0.00012301763995697246,0.0001241351640379,0.0030543140470792106,0.003067179296124944,2.0004868319277708e-07,0.0
290.0,7.136283673316233e-07,-2.8658178817985883e-06,0.0029305831530675804,0.002946211615009,6.715859218048764e-09,0.0,0.00012301826244705077,0.0001241351640379,0.0030543150438819625,0.003067480961165144,1.8937419113538783e-07,0.0
291.0,6.757328811675326e-07,-3.4691479621772383e-06,0.0029306213857526846,0.0029468149450894,6.311259517171072e-09,0.0,0.00012301885754581747,0.0001241351640379,0.0030543159761796694,0.003067480961165144,1.7917280500678142e-07,0.0
292.0,6.393194478702152e-07,-3.318315442082576e-06,0.0029306580926027775,0.0029468149450894,5.921644165523202e-09,0.0,0.00012301943057553856,0.0001241351640379,0.0030543168426261863,0.003067631793685244,1.6938220772558942e-07,0.0
293.0,6.06039351863621e-07,-3.0166504018932507e-06,0.002930691633416467,0.0029469657776095,5.576788306965386e-09,0.0,0.00012301993846456572,0.0001241351640379,0.0030543176112328963,0.003068084291245444,1.604430525800877e-07,0.0
294.0,5.74465419236884e-07,-1.809990241135951e-06,0.0029307234175365384,0.0029469657776095,5.25199369106658e-09,0.0,0.00012302041696691545,0.0001241351640379,0.0030543182999226907,0.003069290951406244,1.5197673749557614e-07,0.0
295.0,5.444404876012409e-07,-1.5083252009466325e-07,0.002930753596222731,0.0029471166101296,4.945034951831303e-09,0.0,0.00012302086931724175,0.0001241351640379,0.0030543189060275736,0.003071100941647344,1.4394264247713697e-07,0.0
296.0,5.158073945679288e-07,3.0166504018932397e-07,0.002930782320734782,0.0029471166101296,4.653686723264066e-09,0.0,0.0001230212987501986,0.0001241351640379,0.0030543194268795484,0.003071553439207644,1.363001475298525e-07,1.508325200946625e-07
297.0,4.884089777481855e-07,9.049951205679736e-07,0.0029308097423324303,0.0029471166101296,4.375723639369388e-09,0.0,0.00012302170850044008,0.0001241351640379,0.0030543198598106188,0.0030721567692880442,1.2900863265880492e-07,1.508325200946625e-07
298.0,4.620880747532476e-07,1.2066601607572984e-06,0.0029308360122754142,0.0029474182751697,4.108920334151783e-09,0.0,0.00012302210180262016,0.0001241351640379,0.0030543202021527877,0.003072760099368444,1.2202747786907652e-07,1.508325200946625e-07
299.0,4.366875231943524e-07,1.6591577210412865e-06,0.0029308612818234724,0.0029474182751697,3.851051441615766e-09,0.0,0.0001230224818913928,0.0001241351640379,0.0030543204512380596,0.003073212596928744,1.1531606316574958e-07,1.508325200946625e-07
300.0,4.1376916074514055e-07,1.2066601607572984e-06,0.0029308841888792264,0.00294787077273,3.6257957370067387e-09,0.0,0.00012302281444888952,0.0001241351640379,0.0030543207724888608,0.003073212596928744,1.0923480575697084e-07,0.0
301.0,3.9122724635162715e-07,1.3574926808519608e-06,0.002930906600173783,0.00294787077273,3.401564122432476e-09,0.0,0.00012302314527756045,0.0001241351640379,0.003054320972697695,0.003073363429448744,1.0328848849280016e-07,0.0
302.0,3.6998566718036015e-07,1.508325200946624e-06,0.002930927715242636,0.00294787077273,3.1924219005144685e-09,0.0,0.00012302345399592448,0.0001241351640379,0.0030543211549057406,0.003073514261968844,9.768869677349e-08,0.0
303.0,3.499061108719756e-07,2.262487801419936e-06,0.002930947668750511,0.0029480216052501,2.9964277621543875e-09,0.0,0.0001230237434268461,0.0001241351640379,0.0030543213182882287,0.003074419257089444,9.239920825554398e-08,0.0
304.0,3.3086004028612077e-07,1.508325200946624e-06,0.0029309665867563194,0.0029489266003707,2.811787704039097e-09,0.0,0.00012302401617964468,0.0001241351640379,0.0030543214629762503,0.003074570089609544,8.73860811227196e-08,0.0
305.0,3.1272869350145493e-07,1.2066601607572984e-06,0.0029309845867131574,0.0029492282654109,2.636855028640652e-09,0.0,0.00012302427465009445,0.0001241351640379,0.0030543215900567535,0.003074570089609544,8.261765408602825e-08,0.0
306.0,2.954030838156485e-07,7.541626004733112e-07,0.002931001777468305,0.0029501332605315,2.4701303442163e-09,0.0,0.00012302452102042446,0.0001241351640379,0.003054321701572545,0.003075022587169844,7.806454638373519e-08,0.0
307.0,2.7878399974538387e-07,-1.5083252009466325e-07,0.0029310182592632273,0.0029507365906118,2.3102615648084792e-09,0.0,0.00012302475725931857,0.0001241351640379,0.0030543218005222913,0.003074720922129644,7.36996577813596e-08,0.0
308.0,2.6322909421412083e-07,-3.0166504018932693e-07,0.002931033706743984,0.0029511890881721,2.1620314141059352e-09,0.0,0.00012302497642033289,0.0001241351640379,0.003054321912258531,0.003075022587169844,6.961037065684196e-08,0.0
309.0,2.484939157067193e-07,-6.033300803786513e-07,0.0029310483566366125,0.0029519432507726,2.0221755122505585e-09,0.0,0.00012302518325233583,0.0001241351640379,0.0030543220338046548,0.003075475084730144,6.573278979915696e-08,1.508325200946625e-07
310.0,2.3448821406921046e-07,0.0,0.002931062302358461,0.0029523957483329,1.889510967671469e-09,0.0,0.00012302537947972154,0.0001241351640379,0.0030543221700522517,0.003076530912370744,6.204154589737248e-08,1.508325200946625e-07
311.0,2.211951527825102e-07,4.524975602839864e-07,0.002931075569367007,0.002952546580853,1.7638544524124719e-09,0.0,0.00012302556537476078,0.0001241351640379,0.0030543223298945504,0.003077134242451144,5.852952094758558e-08,1.508325200946625e-07
312.0,2.0861054338769566e-07,6.033300803786488e-07,0.002931088171834481,0.0029526974133731,1.6452084179403672e-09,0.0,0.0001230257409402658,0.0001241351640379,0.003054322523318135,0.003077435907491344,5.519259844510572e-08,1.508325200946625e-07
313.0,1.9674284548600521e-07,6.033300803786488e-07,0.0029311001126478657,0.0029529990784133,1.5337610951449499e-09,0.0,0.00012302590590959029,0.0001241351640379,0.003054322761402942,0.003077737572531544,5.202966338445483e-08,0.0
314.0,1.8561316673883841e-07,6.033300803786488e-07,0.002931111383408898,0.0029531499109333,1.4298864943390092e-09,0.0,0.00012302605974662942,0.0001241351640379,0.0030543230563222666,0.003077888405051644,4.904260225936722e-08,0.0
315.0,1.7525526286775615e-07,1.5083252009466156e-07,0.002931121964434067,0.0029536024084936,1.3341444052583295e-09,0.0,0.00012302620164581987,0.0001241351640379,0.003054323421342755,0.003077888405051644,4.6236303062789664e-08,0.0
316.0,1.65404791280308e-07,4.524975602839864e-07,0.0029311320562195376,0.0029537532410137,1.243083812156107e-09,0.0,0.0001230263366197846,0.0001241351640379,0.0030543237976306025,0.003078340902611944,4.3559024556771704e-08,0.0
317.0,1.5568669845321554e-07,0.0,0.0029311419398623502,0.002954205738574,1.1517735333505774e-09,0.0,0.00012302647182833973,0.0001241351640379,0.0030543240983891434,0.003078340902611944,4.093835500730951e-08,0.0
318.0,1.465046911435871e-07,1.5083252009466156e-07,0.002931151314522087,0.0029549599011745,1.0658144014761193e-09,0.0,0.00012302659915340016,0.0001241351640379,0.0030543244183666306,0.003079245897732444,3.845189741881558e-08,0.0
319.0,1.3787176153085605e-07,1.5083252009466156e-07,0.0029311601685248633,0.0029551107336946,9.855456744192702e-10,0.0,0.00012302671810945657,0.0001241351640379,0.0030543247583958506,0.003079396730252544,3.6102852950604974e-08,0.0
320.0,1.2980865978894306e-07,1.5083252009466156e-07,0.002931168482554001,0.0029554123987348,9.114263498588559e-10,0.0,0.00012302682803733942,0.0001241351640379,0.0030543251192511295,0.003079698395292744,3.389648588119285e-08,0.0
321.0,1.2234389408625634e-07,-4.524975602839885e-07,0.0029311762296500253,0.0029563173938553,8.440351652659885e-10,0.0,0.00012302692810421895,0.0001241351640379,0.0030543255016483306,0.003080000060332944,3.184012360829455e-08,0.0
322.0,1.1551373058569137e-07,-4.524975602839885e-07,0.0029311833752106676,0.0029563173938553,7.840705979040678e-10,0.0,0.00012302701730360527,0.0001241351640379,0.0030543259062448583,0.003080000060332944,2.99431566488255e-08,0.0
323.0,1.0936219344463112e-07,-1.0558276406626385e-06,0.0029311898769908626,0.0029570715564558,7.323508648287807e-10,0.0,0.0001230270944553482,0.0001241351640379,0.0030543263336396554,0.003080150892853044,2.8217038638901314e-08,0.0
324.0,1.0394106481494596e-07,-1.5083252009466262e-06,0.002931195685102751,0.0029575240540161,6.898139228881011e-10,0.0,0.00012302715820563745,0.0001241351640379,0.0030543267843732035,0.003080150892853044,2.6675286333837728e-08,0.0
325.0,9.821947292386277e-08,-1.3574926808519638e-06,0.002931201679105163,0.0029575240540161,6.417407534236652e-10,0.0,0.00012302722990019418,0.0001241351640379,0.0030543271284782813,0.003080301725373144,2.50855296026378e-08,0.0
326.0,9.276644418241882e-08,-1.206660160757301e-06,0.0029312073626442127,0.0029575240540161,5.965680899622801e-10,0.0,0.00012302729731330822,0.0001241351640379,0.0030543274264017034,0.003080452557893244,2.357950000057621e-08,0.0
327.0,8.764860619851135e-08,-1.3574926808519638e-06,0.0029312126701470506,0.0029575240540161,5.554711598804609e-10,0.0,0.00012302735874699094,0.0001241351640379,0.00305432767750024,0.003080301725373144,2.217498706813683e-08,0.0
328.0,8.285065208968262e-08,-1.3574926808519638e-06,0.002931217605478887,0.0029579765515764,5.184472071903208e-10,0.0,0.0001230274142110415,0.0001241351640379,0.003054327870342018,0.003080754222933444,2.0871448188942424e-08,0.0
329.0,7.83585438304512e-08,-9.049951205679761e-07,0.002931222170438841,0.0029581273840965,4.855193270719253e-10,0.0,0.00012302746367771935,0.0001241351640379,0.003054327992660391,0.003081357553013844,1.966892829346254e-08,0.0
330.0,7.4159512252312e-08,-1.206660160757301e-06,0.002931226364759936,0.0029584290491367,4.5673646587329214e-10,0.0,0.0001230275070817441,0.0001241351640379,0.0030543280313539327,0.003081357553013844,1.8568059859013514e-08,0.0
331.0,7.024205704373634e-08,-1.3574926808519638e-06,0.002931230186109106,0.0029584290491367,4.3217342111039154e-10,0.0,0.00012302754432029554,0.0001241351640379,0.003054327972486445,0.003081206720493744,1.757006290975846e-08,0.0
